estimated_delivery_days,order_total_value,avg_freight_value,n_items,payment_installments,purchase_month,purchase_day_of_week,customer_state,primary_seller_state,primary_product_category,payment_type,is_delayed
3.0628125,97.87,15.87,1,3.0,8,0,SP,SP,utilidades_domesticas,credit_card,1
37.14725694444444,210.18,30.19,1,4.0,4,4,CE,SP,pet_shop,credit_card,0
17.559780092592593,52.38,12.48,1,1.0,2,4,SP,SP,moveis_decoracao,boleto,0
29.59542824074074,24.73,18.23,1,2.0,7,6,SP,SC,eletroportateis,credit_card,0
30.03914351851852,96.8,17.8,1,1.0,11,6,PR,SP,papelaria,boleto,0
22.393587962962965,153.2,18.2,1,1.0,8,0,PR,RJ,livros_interesse_geral,credit_card,0
29.39082175925926,99.44,17.92,2,1.0,9,5,MT,SP,moveis_decoracao,credit_card,0
25.163923611111112,549.78,28.27,2,4.0,11,5,MG,BA,telefonia,credit_card,0
50.44731481481482,144.94,16.04,1,3.0,10,1,SP,SP,brinquedos,credit_card,0
29.086863425925927,87.42,17.42,1,1.0,7,6,AL,CE,bebes,credit_card,0
27.4359375,450.53,71.53,1,1.0,2,0,SP,RS,moveis_cozinha_area_de_servico_jantar_e_jardim,credit_card,0
20.426921296296296,97.83,12.93,1,1.0,6,1,SP,SP,moveis_decoracao,credit_card,0
19.41150462962963,63.6,12.7,1,1.0,11,1,SP,SP,moveis_decoracao,credit_card,0
11.56355324074074,109.21,11.31,1,1.0,3,2,SP,SP,eletronicos,boleto,0
24.493483796296296,75.65,16.66,1,3.0,10,6,MG,SP,beleza_saude,credit_card,0
21.05358796296296,119.29,39.49,1,5.0,5,3,RJ,SP,utilidades_domesticas,credit_card,0
28.248391203703704,61.49,22.99,1,1.0,8,2,RO,SP,beleza_saude,credit_card,0
24.57846064814815,116.04,16.14,1,10.0,7,6,MS,RJ,malas_acessorios,credit_card,0
26.53101851851852,118.86,22.96,1,4.0,5,4,MG,PR,market_place,credit_card,0
42.89704861111111,83.56,18.56,1,4.0,6,1,RJ,SP,esporte_lazer,credit_card,0
22.135752314814816,89.07,15.72,1,8.0,3,5,MG,SP,moveis_decoracao,credit_card,0
27.09383101851852,56.22,19.32,1,5.0,4,3,PR,SC,cama_mesa_banho,credit_card,0
17.485069444444445,77.13000000000001,12.23,1,3.0,2,3,DF,DF,cama_mesa_banho,credit_card,0
23.03391203703704,76.08,16.18,1,1.0,8,5,RS,SC,bebes,boleto,0
28.40627314814815,81.82,26.92,1,6.0,11,2,RS,MG,malas_acessorios,credit_card,0
41.43498842592592,39.95,16.05,1,1.0,1,2,RS,SP,beleza_saude,boleto,0
34.59665509259259,44.7,20.8,1,1.0,4,4,RS,MG,informatica_acessorios,credit_card,0
42.71350694444445,79.53,14.53,1,1.0,3,0,MG,MG,beleza_saude,boleto,0
24.62730324074074,175.87,15.87,1,1.0,11,4,PR,SP,beleza_saude,boleto,1
19.45255787037037,104.1,22.06,2,2.0,5,3,RS,RJ,beleza_saude,credit_card,0
15.09292824074074,187.26,19.26,1,1.0,5,0,SP,SP,automotivo,credit_card,0
34.331863425925924,280.08000000000004,60.09,1,1.0,8,1,ES,SP,moveis_escritorio,boleto,0
20.23060185185185,111.02,21.12,1,5.0,10,0,ES,SP,cama_mesa_banho,credit_card,1
32.58581018518519,48.13,18.23,1,1.0,5,2,RJ,SP,utilidades_domesticas,boleto,0
20.226863425925927,158.73,18.75,1,2.0,8,2,SP,SP,moveis_escritorio,credit_card,1
29.332650462962963,134.49,14.59,1,1.0,12,5,SP,RJ,perfumaria,credit_card,0
29.651736111111116,260.36,16.47,1,6.0,12,6,PR,SP,cool_stuff,credit_card,0
25.283090277777777,133.04999999999998,23.06,1,1.0,4,2,RS,SP,cama_mesa_banho,credit_card,0
42.144131944444446,838.38,158.38,1,10.0,4,3,SE,SP,beleza_saude,credit_card,1
22.120532407407406,45.48,15.98,1,2.0,1,2,SP,SP,cool_stuff,credit_card,0
23.231655092592597,126.4,14.1,4,6.0,6,4,RJ,SP,informatica_acessorios,credit_card,0
24.63145833333333,35.0,15.1,1,1.0,6,3,RJ,SP,utilidades_domesticas,voucher,0
18.608888888888888,284.9,35.91,1,1.0,1,3,SP,SP,malas_acessorios,boleto,0
22.071875,57.83,17.93,1,1.0,3,0,MG,SP,automotivo,credit_card,0
25.559641203703706,40.22,18.23,1,1.0,3,4,SC,SP,telefonia,boleto,0
27.078865740740746,46.0,14.1,1,1.0,2,2,SP,MG,informatica_acessorios,voucher,0
26.20997685185185,117.05,22.37,1,4.0,4,2,MG,GO,construcao_ferramentas_seguranca,credit_card,0
20.34450231481481,30.47,13.47,1,1.0,6,0,MG,MG,utilidades_domesticas,boleto,0
34.11929398148148,91.97,16.97,1,1.0,12,4,MG,SC,relogios_presentes,boleto,0
33.104479166666664,40.79,20.8,1,4.0,3,4,BA,SP,telefonia,credit_card,0
30.533842592592592,39.31,14.52,1,4.0,2,4,RJ,SP,automotivo,credit_card,0
33.31678240740741,106.11,33.12,1,10.0,11,3,PA,SP,utilidades_domesticas,credit_card,0
29.57236111111111,102.06,12.76,1,1.0,1,2,PR,PR,informatica_acessorios,boleto,0
25.69986111111111,155.14,17.67,2,10.0,10,3,MG,SP,ferramentas_jardim,credit_card,0
24.035578703703703,22.36,7.87,1,1.0,6,6,SP,SP,beleza_saude,credit_card,0
25.280636574074077,173.66000000000005,16.93,2,1.0,2,4,RJ,PR,informatica_acessorios,credit_card,0
31.17804398148148,406.48,17.48,1,5.0,1,3,RS,SP,informatica_acessorios,credit_card,0
22.399710648148147,93.48,13.58,1,4.0,1,2,SP,SP,utilidades_domesticas,credit_card,0
31.138530092592596,135.0,17.6,2,10.0,1,0,RS,SP,ferramentas_jardim,credit_card,0
23.42329861111111,216.22000000000003,18.21,2,1.0,4,4,MG,SP,cama_mesa_banho,debit_card,0
5.10287037037037,53.16,7.39,4,1.0,8,3,SP,SP,utilidades_domesticas,credit_card,0
16.171689814814815,77.41,17.67,1,1.0,9,0,SP,MG,moveis_decoracao,credit_card,0
36.53259259259259,46.0,14.1,1,1.0,12,6,SP,MG,informatica_acessorios,boleto,0
21.53637731481481,29.1,16.11,1,1.0,9,0,MG,SP,bebes,credit_card,0
22.45579861111111,38.59,12.69,1,1.0,1,2,SP,SP,cama_mesa_banho,boleto,0
29.155775462962964,173.88,23.98,1,1.0,4,0,BA,PE,informatica_acessorios,boleto,0
26.50130787037037,96.02,21.02,1,2.0,11,2,RJ,SP,moveis_decoracao,credit_card,0
20.315011574074077,55.46,15.56,1,2.0,3,2,SP,MG,cama_mesa_banho,credit_card,0
29.07101851851852,148.2,25.21,1,2.0,6,6,DF,MA,beleza_saude,credit_card,0
15.194444444444445,179.32,19.42,1,3.0,2,1,SP,SP,utilidades_domesticas,credit_card,1
21.321435185185184,69.71,12.74,1,6.0,11,1,SP,SP,alimentos,credit_card,0
27.461574074074075,113.76,8.88,2,2.0,6,2,SP,SP,utilidades_domesticas,credit_card,0
31.07638888888889,128.09,29.09,1,6.0,11,5,CE,SP,papelaria,credit_card,1
26.02677083333333,91.86,12.06,1,1.0,12,3,SP,SP,ferramentas_jardim,credit_card,0
35.50383101851852,197.01,24.01,1,8.0,6,2,RJ,SP,cama_mesa_banho,credit_card,0
23.530185185185186,60.0,15.1,1,2.0,5,6,RS,SC,informatica_acessorios,credit_card,0
22.26074074074074,314.54,14.54,1,10.0,4,2,SP,SP,fashion_bolsas_e_acessorios,credit_card,0
17.98872685185185,39.16,9.26,1,1.0,4,5,SP,SP,utilidades_domesticas,boleto,0
22.00019675925926,55.01,15.11,1,5.0,1,1,RJ,SP,esporte_lazer,credit_card,0
22.156805555555557,135.0,17.6,2,1.0,2,2,MG,SP,ferramentas_jardim,boleto,0
16.342418981481483,142.11,12.11,1,9.0,10,1,SP,SP,informatica_acessorios,credit_card,0
23.53275462962963,95.21,15.31,1,1.0,6,1,RS,SP,bebes,boleto,0
12.038171296296296,62.02,9.12,1,1.0,8,2,SP,SP,fashion_roupa_masculina,boleto,0
20.36402777777778,254.01,14.02,1,1.0,1,3,SP,SP,informatica_acessorios,credit_card,0
7.0097453703703705,57.72,8.82,1,1.0,5,0,SP,SP,utilidades_domesticas,credit_card,0
26.14619212962963,99.9,0.0,1,1.0,5,2,BA,SP,relogios_presentes,credit_card,0
46.328344907407406,433.98,20.0,2,1.0,10,3,RJ,SP,moveis_escritorio,boleto,0
23.30539351851852,84.92999999999999,12.94,1,1.0,4,6,SP,SP,bebes,credit_card,0
13.423831018518518,27.78,7.78,1,1.0,8,1,SP,SP,cool_stuff,credit_card,0
25.289305555555558,194.28,14.28,1,2.0,12,4,SP,SP,instrumentos_musicais,credit_card,0
34.21491898148148,269.15,39.16,1,1.0,5,2,RN,SP,cool_stuff,voucher,0
12.098912037037037,106.95,7.95,1,1.0,2,2,SP,SP,relogios_presentes,credit_card,0
19.03508101851852,169.29,40.29,1,1.0,3,5,PR,SP,malas_acessorios,credit_card,0
24.52957175925926,157.06,27.16,1,2.0,12,0,RJ,SP,esporte_lazer,credit_card,0
27.510127314814813,113.44,18.24,1,1.0,2,1,BA,SP,casa_construcao,credit_card,0
26.21783564814815,1436.46,76.44,1,1.0,5,3,RS,BA,informatica_acessorios,voucher,0
31.927453703703705,219.58,40.58,1,1.0,11,4,MG,SP,moveis_decoracao,credit_card,0
40.56724537037037,144.13,13.93,1,1.0,7,5,SP,MG,perfumaria,credit_card,0
32.983831018518515,37.09,15.1,1,1.0,1,2,RS,SP,cama_mesa_banho,voucher,1
35.43253472222222,150.14,20.15,1,3.0,12,1,BA,SP,cool_stuff,credit_card,0
23.045844907407407,93.72,13.92,1,4.0,4,6,SP,SP,casa_construcao,credit_card,0
24.222962962962963,65.92,18.43,1,6.0,7,4,RS,SP,bebidas,credit_card,0
32.99607638888889,63.0,15.1,1,3.0,12,4,MG,SP,perfumaria,credit_card,0
17.439340277777777,60.85,11.85,1,2.0,8,0,SP,SP,fashion_bolsas_e_acessorios,credit_card,0
20.14528935185185,111.02,21.12,1,4.0,11,4,RJ,SP,cama_mesa_banho,credit_card,0
12.527731481481482,55.78,8.88,1,1.0,3,4,SP,SP,eletroportateis,boleto,0
14.112858796296296,527.79,24.45,1,8.0,4,3,SP,SP,beleza_saude,credit_card,0
36.51657407407407,61.32,16.32,1,1.0,4,0,RJ,SP,esporte_lazer,boleto,0
26.98840277777778,35.59,14.1,1,3.0,12,4,PR,SP,telefonia,credit_card,0
16.661041666666666,39.34,17.09,1,1.0,8,4,MG,PR,utilidades_domesticas,credit_card,0
30.577141203703704,862.05,62.15,1,9.0,4,4,MA,RJ,brinquedos,credit_card,0
21.492083333333333,180.36,15.28,2,1.0,1,1,SP,MG,ferramentas_jardim,credit_card,0
21.137048611111112,94.78,17.79,1,3.0,8,1,MG,SP,brinquedos,credit_card,0
10.414907407407409,25.78,7.78,1,1.0,9,6,SP,SP,utilidades_domesticas,credit_card,0
27.63252314814815,151.74,21.75,1,1.0,12,1,GO,SP,brinquedos,boleto,0
13.30236111111111,94.72,19.72,1,1.0,8,2,SC,SP,utilidades_domesticas,boleto,0
33.06597222222222,726.6,137.6,1,10.0,3,5,CE,SC,automotivo,credit_card,1
22.44976851851852,75.53,15.63,1,1.0,3,1,RJ,SP,moveis_decoracao,credit_card,0
36.44815972222222,133.09,20.09,1,1.0,1,6,PR,PR,esporte_lazer,credit_card,0
25.011435185185185,58.1,15.11,1,5.0,11,4,PR,SP,cama_mesa_banho,credit_card,0
38.150729166666665,62.43,22.93,1,1.0,3,4,SC,SP,eletrodomesticos,credit_card,0
30.27689814814815,405.24,116.24,1,2.0,4,1,PE,PR,moveis_escritorio,credit_card,1
25.268159722222222,161.84,17.85,1,4.0,2,6,RS,SP,esporte_lazer,credit_card,0
22.31800925925926,292.11,13.34,1,1.0,4,5,SP,SP,instrumentos_musicais,credit_card,0
31.264293981481483,154.19,34.2,1,4.0,10,0,MS,SP,moveis_escritorio,credit_card,0
26.152326388888888,152.41,34.62,1,3.0,9,3,CE,GO,beleza_saude,credit_card,0
31.459664351851853,36.69,16.79,1,1.0,2,4,RJ,PR,eletronicos,credit_card,1
6.445289351851852,240.35,10.36,1,8.0,8,3,SP,SP,beleza_saude,credit_card,1
11.41582175925926,99.94,10.04,1,3.0,7,6,SP,SP,informatica_acessorios,credit_card,0
10.043229166666666,22.6,7.71,1,1.0,7,6,DF,DF,eletronicos,boleto,0
22.299085648148147,251.28,12.28,1,8.0,2,0,SP,SP,relogios_presentes,credit_card,0
24.50607638888889,108.29,23.39,1,1.0,6,0,RJ,SP,cama_mesa_banho,credit_card,0
31.05851851851852,325.37,27.37,1,24.0,11,0,CE,SP,telefonia,credit_card,0
35.346053240740744,65.82,19.95,1,5.0,3,0,MG,SC,instrumentos_musicais,credit_card,0
18.176273148148148,97.17,13.17,1,5.0,3,4,SP,SP,utilidades_domesticas,credit_card,1
26.11537037037037,202.98,13.98,1,1.0,6,4,SP,SP,perfumaria,boleto,0
25.294085648148148,139.93,22.53,1,4.0,5,6,GO,RJ,perfumaria,credit_card,0
18.503796296296297,193.91,14.91,1,8.0,5,3,MG,GO,utilidades_domesticas,credit_card,0
16.125092592592594,63.74,7.87,2,2.0,4,0,SP,SP,beleza_saude,credit_card,0
29.68175925925926,112.2,37.21,1,1.0,4,2,CE,SP,esporte_lazer,credit_card,0
19.502314814814813,121.28,11.74,2,10.0,4,3,SP,SP,cama_mesa_banho,credit_card,1
40.26329861111111,123.89,9.0,2,4.0,10,3,SP,PR,esporte_lazer,credit_card,0
24.995833333333334,115.45,16.45,1,2.0,7,6,PR,RJ,esporte_lazer,credit_card,0
9.385,76.74,7.74,1,1.0,6,0,SP,SP,fashion_bolsas_e_acessorios,credit_card,0
15.59417824074074,242.68,15.68,1,1.0,3,0,SP,SP,esporte_lazer,credit_card,1
30.33266203703704,672.41,73.41,1,1.0,1,5,MG,BA,pcs,boleto,0
21.239085648148148,206.99,16.09,1,1.0,11,3,RJ,SP,audio,boleto,0
10.045555555555556,36.78,7.78,1,1.0,8,0,SP,SP,relogios_presentes,debit_card,0
31.579166666666666,36.0,14.1,1,3.0,2,4,RJ,SP,eletronicos,credit_card,0
18.10074074074074,37.78,12.79,1,1.0,3,3,SP,SP,telefonia,voucher,0
6.0854282407407405,26.39,7.39,1,1.0,8,2,SP,SP,automotivo,credit_card,1
25.33802083333333,316.3,27.3,1,4.0,11,2,MG,BA,telefonia,credit_card,0
38.10329861111112,151.37,22.37,1,1.0,1,0,SP,PR,esporte_lazer,boleto,0
27.25310185185185,28.75,15.1,1,1.0,11,3,RJ,SP,eletronicos,boleto,0
34.532233796296296,261.58,19.57,1,1.0,6,0,SP,RS,informatica_acessorios,boleto,0
30.397766203703704,182.13,33.23,1,3.0,4,4,DF,SC,cama_mesa_banho,credit_card,0
25.24298611111111,140.32999999999998,20.33,1,1.0,2,5,SP,MG,pet_shop,boleto,0
34.59877314814815,71.71,11.81,1,1.0,2,4,SP,SP,fashion_roupa_masculina,boleto,0
24.328553240740742,147.07,37.17,1,1.0,3,4,MG,SP,malas_acessorios,boleto,0
35.48829861111111,220.14,27.12,2,8.0,1,6,CE,SP,cama_mesa_banho,credit_card,0
26.020185185185184,358.53,18.53,1,3.0,2,3,SP,SP,esporte_lazer,credit_card,1
16.972361111111113,68.44,18.45,1,1.0,7,0,RJ,SP,perfumaria,boleto,0
11.041412037037038,64.55,8.55,1,2.0,7,4,SP,SP,alimentos,credit_card,0
11.414780092592592,32.43,7.44,1,1.0,7,5,SP,SP,telefonia,boleto,0
27.485902777777778,93.37,39.47,1,1.0,4,2,CE,SP,ferramentas_jardim,voucher,1
12.971296296296297,177.27,8.37,1,9.0,3,2,SP,SP,relogios_presentes,credit_card,0
14.08886574074074,21.77,7.78,1,1.0,2,2,SP,SP,perfumaria,credit_card,0
26.05519675925926,82.23,14.23,1,1.0,1,2,GO,SP,informatica_acessorios,credit_card,0
24.32021990740741,75.08,13.58,1,1.0,1,4,PR,SC,moveis_escritorio,boleto,0
19.40142361111111,63.37,13.47,1,1.0,3,1,PR,PR,cama_mesa_banho,credit_card,0
12.27355324074074,100.67,18.67,1,2.0,8,4,PR,SP,alimentos,credit_card,0
20.24730324074074,367.2,18.2,1,4.0,9,1,SP,PA,esporte_lazer,credit_card,1
24.258900462962963,139.51,31.51,1,6.0,9,5,MG,DF,utilidades_domesticas,credit_card,0
28.551921296296296,119.45,44.45,1,5.0,7,2,PB,SP,moveis_decoracao,credit_card,0
20.179386574074076,153.1,17.2,1,6.0,9,2,SP,PR,esporte_lazer,credit_card,0
20.37037037037037,78.6,18.7,1,1.0,3,2,RJ,MG,utilidades_domesticas,credit_card,0
30.188854166666665,222.68,18.68,1,2.0,2,4,SC,SP,relogios_presentes,credit_card,1
29.10037037037037,162.79,14.79,1,1.0,8,5,RS,PR,telefonia,credit_card,0
32.40140046296296,64.1,15.1,1,1.0,12,5,SP,MG,construcao_ferramentas_construcao,credit_card,0
23.245358796296298,50.0,15.1,1,5.0,7,1,PR,RJ,esporte_lazer,credit_card,0
24.54425925925926,180.69,18.12,2,4.0,11,4,RJ,SP,cama_mesa_banho,credit_card,1
26.13335648148148,190.66,16.66,1,2.0,8,3,RN,BA,telefonia,credit_card,1
30.566712962962963,107.78,17.88,1,2.0,12,5,MG,SP,brinquedos,credit_card,0
14.604328703703704,98.26,13.26,1,1.0,8,6,SP,SP,consoles_games,credit_card,0
23.932465277777776,104.37,21.07,1,1.0,11,6,SP,MG,utilidades_domesticas,credit_card,0
12.03744212962963,86.32000000000001,8.9,1,2.0,3,2,SP,SP,ferramentas_jardim,credit_card,0
22.253854166666667,106.26,18.37,1,2.0,4,5,RJ,SP,cool_stuff,credit_card,0
28.32292824074074,49.42,14.52,1,1.0,4,3,RJ,SP,ferramentas_jardim,voucher,1
5.549247685185185,90.5,11.26,2,2.0,8,2,SP,SP,utilidades_domesticas,credit_card,1
19.41422453703704,66.87,7.87,1,1.0,4,3,SP,SP,informatica_acessorios,voucher,0
24.623159722222223,115.22,12.22,1,1.0,9,4,SP,SP,esporte_lazer,credit_card,0
38.94204861111111,99.75,19.75,1,1.0,6,5,RJ,MG,construcao_ferramentas_construcao,boleto,0
24.319895833333334,28.07,15.1,1,1.0,8,6,PR,SP,telefonia,credit_card,0
33.167430555555555,48.31,18.31,1,1.0,6,1,MG,SP,eletronicos,credit_card,0
20.919907407407408,336.89,16.99,1,3.0,2,4,SP,RJ,perfumaria,credit_card,0
27.79363425925926,87.97,12.97,1,1.0,4,2,SP,SP,telefonia,credit_card,0
7.040648148148148,76.1,13.1,1,1.0,8,1,SP,SP,esporte_lazer,credit_card,0
24.351400462962964,208.87,23.87,1,6.0,3,5,MG,SP,esporte_lazer,credit_card,0
26.446828703703705,261.36,66.36,1,1.0,4,1,MG,SC,utilidades_domesticas,credit_card,0
21.24052083333333,330.17,20.27,1,1.0,8,2,MG,SP,relogios_presentes,credit_card,0
25.38675925925926,37.22,18.23,1,1.0,5,2,SP,SC,fashion_bolsas_e_acessorios,credit_card,0
19.086238425925927,49.14,11.85,1,4.0,7,2,SP,SP,beleza_saude,credit_card,0
27.24513888888889,106.76,26.86,1,4.0,6,2,PR,SP,cama_mesa_banho,credit_card,0
23.24912037037037,108.33,18.43,1,6.0,7,6,SP,PR,casa_conforto,credit_card,0
24.194016203703704,165.76,12.88,2,3.0,4,5,SP,SP,cama_mesa_banho,credit_card,0
31.16847222222222,187.49,28.49,1,1.0,1,0,MG,PR,informatica_acessorios,boleto,0
32.52642361111111,77.57,17.67,1,3.0,7,2,RS,SP,ferramentas_jardim,credit_card,0
23.36603009259259,73.62,14.72,1,1.0,6,4,SP,SP,automotivo,credit_card,0
22.40940972222222,61.79,12.79,1,3.0,4,2,SP,SP,relogios_presentes,credit_card,0
28.101076388888888,241.37,22.37,1,1.0,2,1,RS,SP,casa_conforto,boleto,0
26.128888888888888,68.42,12.52,1,2.0,9,5,SP,SP,brinquedos,credit_card,0
27.32359953703704,369.92,20.02,1,8.0,9,4,MG,PR,beleza_saude,credit_card,0
28.347766203703703,250.84,15.52,2,2.0,6,0,RS,PR,informatica_acessorios,credit_card,0
37.39782407407407,325.37,65.38,1,1.0,6,4,PA,SP,cool_stuff,boleto,0
24.26482638888889,51.05,21.15,1,5.0,11,3,SE,SP,brinquedos,credit_card,0
28.128958333333333,96.8,20.8,1,1.0,7,2,PE,SP,papelaria,credit_card,0
22.444375,104.7,18.7,1,1.0,7,1,SC,SP,beleza_saude,credit_card,1
23.324236111111112,107.1,17.2,1,3.0,12,0,RJ,RS,informatica_acessorios,credit_card,0
24.367962962962963,55.75,11.85,1,5.0,1,4,SP,SP,papelaria,credit_card,0
22.14047453703704,135.76,11.89,2,1.0,9,6,SP,SP,cama_mesa_banho,credit_card,0
22.387546296296296,54.1,14.1,1,5.0,9,2,RJ,SP,fashion_bolsas_e_acessorios,credit_card,0
20.383263888888887,185.05,14.11,5,1.0,3,0,MG,SP,moveis_decoracao,credit_card,0
21.30574074074074,81.0,11.1,1,5.0,4,2,SP,SP,pet_shop,credit_card,0
26.314108796296296,492.53,43.53,1,10.0,5,1,PR,SC,ferramentas_jardim,credit_card,0
9.084305555555556,65.67,7.67,1,1.0,7,0,SP,SP,papelaria,boleto,0
16.11662037037037,41.63,11.73,1,1.0,9,1,SP,SP,pet_shop,credit_card,0
26.135856481481483,156.09,16.19,1,3.0,5,2,MG,SP,cama_mesa_banho,credit_card,0
32.655717592592595,151.6,16.7,1,3.0,1,2,RJ,SP,bebes,credit_card,0
8.451944444444445,37.37,7.47,1,1.0,8,6,SP,SP,beleza_saude,debit_card,1
28.13306712962963,68.7,20.8,1,5.0,3,3,BA,SP,utilidades_domesticas,credit_card,0
21.199212962962964,267.64,37.64,1,4.0,4,0,SP,SP,construcao_ferramentas_iluminacao,credit_card,0
25.36645833333333,71.42,13.43,1,1.0,12,4,PR,PR,beleza_saude,boleto,0
21.03484953703704,59.42,15.1,1,3.0,11,1,ES,SP,esporte_lazer,credit_card,1
2.371539351851852,39.46,17.47,1,1.0,8,0,SP,SP,esporte_lazer,boleto,0
27.070011574074076,155.14,17.67,2,2.0,10,0,RS,SP,ferramentas_jardim,credit_card,0
24.63258101851852,151.49,31.49,1,1.0,5,4,SC,MG,utilidades_domesticas,credit_card,0
20.277118055555555,102.87,12.97,1,9.0,8,3,SP,SP,cama_mesa_banho,credit_card,0
24.573252314814816,145.45,37.45,1,6.0,3,0,RJ,BA,fashion_bolsas_e_acessorios,credit_card,1
23.540300925925926,55.01,16.11,1,5.0,10,4,MG,SP,livros_interesse_geral,credit_card,0
8.958576388888888,75.53999999999999,7.78,2,1.0,5,0,SP,SP,telefonia,credit_card,0
29.199166666666667,77.57,17.67,1,2.0,8,6,MG,SP,ferramentas_jardim,credit_card,0
26.532083333333333,110.33,23.33,1,1.0,7,2,PE,MG,informatica_acessorios,debit_card,0
23.520104166666663,161.27,31.78,1,3.0,8,0,BA,SP,automotivo,credit_card,0
24.43587962962963,65.0,15.1,1,1.0,11,5,PR,SP,automotivo,boleto,1
25.28912037037037,67.28999999999999,26.79,1,2.0,3,3,CE,SP,utilidades_domesticas,credit_card,0
23.341782407407408,33.54,8.64,1,3.0,6,0,SP,SP,cama_mesa_banho,credit_card,0
25.327141203703704,53.98,14.11,2,5.0,4,4,SP,MG,beleza_saude,credit_card,0
33.39459490740741,45.0,15.1,1,1.0,12,4,SP,SC,telefonia,credit_card,0
26.21640046296296,132.07999999999998,33.08,1,2.0,12,2,SP,ES,ferramentas_jardim,credit_card,0
19.22873842592593,50.22,15.23,1,1.0,3,1,DF,SP,esporte_lazer,credit_card,0
25.23224537037037,242.44,19.44,1,2.0,5,4,RJ,SP,relogios_presentes,credit_card,1
32.61796296296296,155.1,26.1,1,15.0,11,4,PE,SP,relogios_presentes,credit_card,1
14.163090277777778,26.39,7.39,1,2.0,7,2,SP,SP,automotivo,credit_card,0
28.096608796296294,25.16,10.96,1,1.0,2,6,SP,SP,papelaria,credit_card,0
18.16118055555556,135.6,15.6,1,1.0,10,6,SP,SP,pet_shop,credit_card,0
19.41079861111111,286.11,17.627499999999998,4,1.0,2,2,RJ,SP,ferramentas_jardim,credit_card,0
9.387916666666667,105.56,12.56,1,2.0,3,0,SP,SP,moveis_decoracao,credit_card,0
23.070555555555558,263.89,16.49,1,6.0,11,5,MG,SP,perfumaria,credit_card,0
18.975983796296298,36.35,11.85,1,1.0,10,2,SP,SP,consoles_games,credit_card,0
51.08878472222222,597.44,69.37,4,10.0,2,6,PB,SP,moveis_escritorio,credit_card,0
7.559386574074074,32.43,7.44,1,1.0,7,2,SP,SP,eletronicos,credit_card,0
17.610104166666666,1132.63,25.64,1,5.0,11,6,SP,SP,construcao_ferramentas_seguranca,credit_card,0
31.41497685185185,103.49,35.79,1,1.0,2,0,MA,SP,eletronicos,credit_card,0
31.363055555555555,99.0,19.1,1,3.0,1,5,ES,RS,papelaria,credit_card,0
12.481006944444443,66.39,7.39,1,1.0,3,2,SP,SP,relogios_presentes,voucher,0
14.292141203703704,195.0,0.0,1,1.0,8,2,SP,SP,cama_mesa_banho,boleto,0
30.269803240740742,24.88,16.79,1,1.0,12,1,BA,MG,esporte_lazer,boleto,0
9.211898148148148,111.12,11.72,1,10.0,7,0,SP,SP,cool_stuff,credit_card,0
39.12160879629629,157.11,27.21,1,4.0,6,3,SC,SP,cama_mesa_banho,credit_card,0
37.06734953703704,44.42,14.52,1,1.0,1,0,SP,MG,moveis_decoracao,credit_card,0
38.58240740740741,123.18,23.28,1,10.0,3,3,RJ,SP,cama_mesa_banho,credit_card,0
19.333090277777774,36.22,16.32,1,1.0,5,2,SP,PR,ferramentas_jardim,boleto,0
29.082048611111112,75.58,19.58,1,1.0,6,6,DF,SP,sinalizacao_e_seguranca,credit_card,0
17.227453703703702,157.07,19.07,1,2.0,8,0,MG,SP,beleza_saude,credit_card,0
32.06925925925926,106.38,16.39,1,2.0,12,2,SC,SP,pet_shop,credit_card,0
23.13943287037037,92.57,13.57,1,3.0,2,0,SP,SP,papelaria,credit_card,0
20.28002314814815,64.0,14.1,1,3.0,1,4,SP,MG,papelaria,credit_card,0
34.387962962962966,185.84,15.94,1,2.0,11,1,SP,PR,cool_stuff,credit_card,0
38.233125,268.64,16.64,1,1.0,6,5,SP,RJ,esporte_lazer,credit_card,0
29.027708333333333,126.71,17.21,1,3.0,7,1,BA,SP,fashion_bolsas_e_acessorios,credit_card,0
30.271898148148143,36.01,16.11,1,1.0,2,4,MG,SP,construcao_ferramentas_seguranca,debit_card,0
16.066516203703703,44.08,14.58,1,2.0,3,6,SC,SC,esporte_lazer,credit_card,0
8.242118055555556,253.18,8.09,2,8.0,7,5,SP,SP,perfumaria,credit_card,0
29.5290625,56.01,16.11,1,1.0,1,2,RJ,SP,cama_mesa_banho,boleto,1
17.140462962962964,67.57,8.57,1,2.0,7,3,SP,SP,ferramentas_jardim,credit_card,0
32.26354166666667,267.61,82.61,1,6.0,7,3,RJ,SP,moveis_decoracao,credit_card,0
21.52833333333333,115.45,15.46,1,2.0,3,6,RJ,SP,cool_stuff,credit_card,0
17.305891203703705,171.87,21.97,1,2.0,4,6,MG,SP,cama_mesa_banho,credit_card,1
25.500011574074072,70.49,15.49,1,7.0,8,6,PR,SP,perfumaria,credit_card,0
22.51570601851852,61.69,12.79,1,1.0,4,0,SP,SP,utilidades_domesticas,boleto,0
17.580185185185186,153.26000000000002,11.73,2,2.0,2,4,SP,SP,moveis_cozinha_area_de_servico_jantar_e_jardim,credit_card,0
20.14671296296296,34.0,15.1,1,1.0,11,1,SC,PR,eletronicos,credit_card,0
23.272291666666668,333.81,15.81,1,8.0,7,6,SP,SP,relogios_presentes,credit_card,0
